,completeID,fresh_weight,width,height,diameter,thickness,accession,species,H_div_W,FW_div_W,FW_div_D,FW_div_H,FW_div_T,D_div_W,Theo_Area,PartRatio,Pade_Peri,Pade_Derived_Diam,Area,dry_proportion,water_proportion,dry_weight,water_weight
406,PARL 845-3-6,888.6,22.3,34.8,89.6,16.9,PARL 845,O. ficus-indica,1.560538117,39.84753363,9.917410714,25.53448276,52.57988166,4.01793722,609.5003907,0.047923421,181.5406408,57.78618072,582.186,0.081082992,0.918917008,72.05034669,816.5496533
407,PARL 845-3-7,1191.6,22.4,37.2,94.8,20.6,PARL 845,O. ficus-indica,1.660714286,53.19642857,12.56962025,32.03225806,57.84466019,4.232142857,654.4565816,0.061663889,190.1366908,60.52238841,628.733,0.3753106,0.6246894,447.220111,744.379889
408,PARL 845-3-8,1355.9,25.1,43.2,106.4,19.2,PARL 845,O. ficus-indica,1.721115538,54.01992032,12.74342105,31.38657407,70.61979167,4.239043825,851.6229365,0.07022888,218.3548758,69.50451566,807.277,0.088458974,0.911541026,119.9415228,1235.958477
409,PARL 845-4-1,456.6,15.7,25.6,66.3,16.2,PARL 845,O. ficus-indica,1.630573248,29.08280255,6.886877828,17.8359375,28.18518519,4.222929936,315.6672298,0.057460617,131.6184146,41.89544257,313.087,0.066372492,0.933627508,30.30567985,426.2943202
410,PARL 845-4-2,829.5,19.6,33.9,81.8,21.4,PARL 845,O. ficus-indica,1.729591837,42.32142857,10.1405868,24.46902655,38.76168224,4.173469388,521.8499557,0.071443794,171.0908379,54.45990515,437.214,0.092576139,0.907423861,76.7919073,752.7080927
411,PARL 845-4-3,749.3,20.2,33.4,86.6,18.3,PARL 845,O. ficus-indica,1.653465347,37.09405941,8.652424942,22.43413174,40.94535519,4.287128713,529.8924329,0.060648251,170.9523231,54.41581449,497.725,0.179268274,0.820731726,134.3257177,614.9742823
412,PARL 845-4-4,501.5,16.1,29.1,65.7,20.3,PARL 845,O. ficus-indica,1.807453416,31.14906832,7.633181126,17.23367698,24.7044335,4.080745342,367.9668935,0.082719868,144.9520456,46.13966913,291.298,0.095428519,0.904571481,47.85740228,453.6425977
413,PARL 845-4-5,495.5,17.1,24.2,64.1,19.5,PARL 845,O. ficus-indica,1.415204678,28.97660819,7.730109204,20.47520661,25.41025641,3.748538012,325.013468,0.029554022,130.7082027,41.60571312,288.803,0.113290693,0.886709307,56.13553838,439.3644616
414,PARL 845-4-6,609.8,18.3,29.7,75.3,16.8,PARL 845,O. ficus-indica,1.62295082,33.32240437,8.098273572,20.53198653,36.29761905,4.114754098,426.8717558,0.05640625,152.9305167,48.67929538,382.758,0.091300591,0.908699409,55.67510039,554.1248996
415,PARL 845-4-7,660.4,17.3,34.6,84.2,16.8,PARL 845,O. ficus-indica,2,38.1734104,7.843230404,19.0867052,39.30952381,4.867052023,470.1236326,0.111111111,167.6101391,53.35196429,448.892,0.068750791,0.931249209,45.40302238,614.9969776
416,PARL 845-4-8,467.9,18.2,27.4,69.2,16.9,PARL 845,O. ficus-indica,1.505494505,25.70879121,6.761560694,17.07664234,27.68639053,3.802197802,391.6623561,0.040704832,144.7181811,46.06522775,356.23,0.097314043,0.902685957,45.53324072,422.3667593
417,PARL 854-1-1,645.5,18.6,28,73.6,23.41,PARL 854,O. ficus-indica,1.505376344,34.70430108,8.770380435,23.05357143,27.57368646,3.956989247,409.0353635,0.040689642,147.8912666,47.07525224,412.126,0.089941691,0.910058309,58.05736154,587.4426385
418,PARL 854-1-2,479.6,15.3,24,64,20.47,PARL 854,O. ficus-indica,1.568627451,31.34640523,7.49375,19.98333333,23.42940889,4.183006536,288.3982056,0.049006468,124.9819227,39.7829816,305.532,0.103272727,0.896727273,49.52959987,430.0704001
419,PARL 854-1-3,436.7,16.2,30.6,72.4,21.27,PARL 854,O. ficus-indica,1.888888889,26.95679012,6.031767956,14.27124183,20.53126469,4.469135802,389.3375776,0.094674556,150.5275446,47.91440559,376.755,0.080140624,0.919859376,34.9974105,401.7025895
420,PARL 854-1-4,307.6,14.2,24,62.5,13,PARL 854,O. ficus-indica,1.690140845,21.66197183,4.9216,12.81666667,23.66153846,4.401408451,267.6636941,0.065815082,121.9916955,38.83116272,600.126,0.096156113,0.903843887,29.57762036,278.0223796
421,PARL 854-1-5,564.7,19.3,28.4,71.7,18.34,PARL 854,O. ficus-indica,1.471502591,29.25906736,7.875871688,19.88380282,30.79062159,3.715025907,430.4924413,0.036395361,151.2205969,48.135011,395.247,0.081103519,0.918896481,45.79915718,518.9008428
422,PARL 854-1-6,517.5,18,27,69.5,16.27,PARL 854,O. ficus-indica,1.5,28.75,7.446043165,19.16666667,31.80700676,3.861111111,381.7035074,0.04,142.7889561,45.45113636,369.877,0.103473778,0.896526222,53.54768012,463.9523199
423,PARL 854-1-7,578.7,17.1,25.6,67.7,21.54,PARL 854,O. ficus-indica,1.497076023,33.84210526,8.548005908,22.60546875,26.86629526,3.959064327,343.8159,0.03962617,135.4782536,43.12406749,343.71,0.094906449,0.905093551,54.92236204,523.777638
424,PARL 854-1-8,398.5,14.5,24.5,62.5,17.32,PARL 854,O. ficus-indica,1.689655172,27.48275862,6.376,16.26530612,23.00808314,4.310344828,279.0126975,0.06574622,124.5443684,39.64370372,310.113,0.09377402,0.90622598,37.36894697,361.131053
425,PARL 854-2-1,489,16.4,27.1,65.7,19.4,PARL 854,O. ficus-indica,1.652439024,29.81707317,7.442922374,18.04428044,25.20618557,4.006097561,349.0623597,0.06050469,138.7343493,44.16051493,318.825,0.07414053,0.92585947,36.25471917,452.7452808
426,PARL 854-2-2,319.8,13.3,19.5,51.8,22.5,PARL 854,O. ficus-indica,1.466165414,24.04511278,6.173745174,16.4,14.21333333,3.894736842,203.6930137,0.03573022,103.9667614,33.09364798,202.097,0.133909382,0.866090618,42.82422036,276.9757796
427,PARL 854-2-3,448.4,14.6,31.1,30.6,16.3,PARL 854,O. ficus-indica,2.130136986,30.71232877,14.65359477,14.41800643,27.50920245,2.095890411,356.6178901,0.13035734,148.2890652,47.20187546,331.871,0.056640452,0.943359548,25.39757868,423.0024213
428,PARL 854-2-4,347.5,15.7,25.5,62.2,14.6,PARL 854,O. ficus-indica,1.624203822,22.13375796,5.58681672,13.62745098,23.80136986,3.961783439,314.4341547,0.056579319,131.2710009,41.78485734,283.58,0.103956822,0.896043178,36.12499565,311.3750044
429,PARL 854-2-5,428,18.7,30.1,73.2,13.4,PARL 854,O. ficus-indica,1.609625668,22.88770053,5.846994536,14.2192691,31.94029851,3.914438503,442.0770642,0.054572024,155.4085596,49.4680809,366.642,0.149323069,0.850676931,63.91027353,364.0897265
430,PARL 854-2-6,377.9,13.8,25.9,65.7,16.6,PARL 854,O. ficus-indica,1.876811594,27.38405797,5.751902588,14.59073359,22.76506024,4.760869565,280.7170116,0.092894441,127.634922,40.62745751,314.477,NA,NA,NA,NA
431,PARL 854-2-7,323.8,13.4,22.5,53.2,18.4,PARL 854,O. ficus-indica,1.679104478,24.1641791,6.086466165,14.39111111,17.59782609,3.970149254,236.7975463,0.064253071,114.6022367,36.47902492,258.384,0.100590688,0.899409312,32.57126477,291.2287352
432,PARL 854-2-8,365.4,14.5,27.4,65.5,16.6,PARL 854,O. ficus-indica,1.889655172,25.2,5.578625954,13.33576642,22.01204819,4.517241379,312.0386903,0.094787567,134.7709467,42.89892469,298.197,0.094831968,0.905168032,34.65160111,330.7483989
433,PARL 854-3-1,448.2,17.3,29.1,70.6,14.6,PARL 854,O. ficus-indica,1.682080925,25.90751445,6.348441926,15.40206186,30.69863014,4.080924855,395.3929974,0.064673751,148.136454,47.15329781,381.941,0.072663015,0.927336985,32.56756332,415.6324367
434,PARL 854-3-2,379.7,15.5,23.9,62,16.3,PARL 854,O. ficus-indica,1.541935484,24.49677419,6.124193548,15.88702929,23.29447853,4,290.9507496,0.045453374,125.1893327,39.84900224,286.012,0.097049638,0.902950362,36.84974755,342.8502525
435,PARL 854-3-3,428.9,14.9,28.8,66.8,18,PARL 854,O. ficus-indica,1.932885906,28.7852349,6.420658683,14.89236111,23.82777778,4.483221477,337.0300599,0.101173489,140.7825927,44.81249106,296.809,0.057420308,0.942579692,24.6275701,404.2724299
436,PARL 854-3-4,491,16.6,28,70.1,18.2,PARL 854,O. ficus-indica,1.686746988,29.57831325,7.004279601,17.53571429,26.97802198,4.222891566,365.0530663,0.065334111,142.4131054,45.33149937,347.241,0.091650102,0.908349898,45.00020008,445.9997999
437,PARL 854-3-5,394.9,15.9,22,59,20.6,PARL 854,O. ficus-indica,1.383647799,24.83647799,6.693220339,17.95,19.16990291,3.710691824,274.7322776,0.02590486,119.8387175,38.14584853,262.108,0.054932143,0.945067857,21.69270327,373.2072967
438,PARL 854-3-6,490.5,16.5,24.2,62.4,19.6,PARL 854,O. ficus-indica,1.466666667,29.72727273,7.860576923,20.26859504,25.0255102,3.781818182,313.6094866,0.035792549,129.0095377,41.06501125,292.369,0.106899914,0.893100086,52.43440782,438.0655922
439,PARL 854-3-7,348.2,14.5,20.4,54.5,17.4,PARL 854,O. ficus-indica,1.406896552,24.0137931,6.388990826,17.06862745,20.01149425,3.75862069,232.3207767,0.028579404,110.4263657,35.14980391,227.117,0.06612057,0.93387943,23.02318247,325.1768175
440,PARL 854-3-8,385.6,17.1,30.8,68.5,11.8,PARL 854,O. ficus-indica,1.801169591,22.5497076,5.62919708,12.51948052,32.6779661,4.005847953,413.6535047,0.081803165,153.5758327,48.88470583,320.005,0.08285609,0.91714391,31.9493083,353.6506917
441,PARL 854-4-1,258.5,13.2,23.9,58.1,13.6,PARL 854,O. ficus-indica,1.810606061,19.58333333,4.449225473,10.81589958,19.00735294,4.401515152,247.7774126,0.083180157,118.9896814,37.87559196,229.442,0.100613999,0.899386001,26.00871874,232.4912813
442,PARL 854-4-2,407.3,14.3,24.9,59.1,20.9,PARL 854,O. ficus-indica,1.741258741,28.48251748,6.891708968,16.35742972,19.48803828,4.132867133,279.656724,0.073120575,125.4121193,39.91991742,232.04,0.060761884,0.939238116,24.74831535,382.5516846
443,PARL 854-4-3,355.9,15.6,20.8,55.4,21.3,PARL 854,O. ficus-indica,1.333333333,22.81410256,6.424187726,17.11057692,16.70892019,3.551282051,254.8459961,0.020408163,114.9381592,36.58595238,219.486,0.223329458,0.776670542,79.4829541,276.4170459
444,PARL 854-4-4,484.8,16.3,22.7,58.4,22.3,PARL 854,O. ficus-indica,1.392638037,29.74233129,8.301369863,21.35682819,21.73991031,3.582822086,290.6051744,0.026929652,123.3483807,39.26300902,260.345,0.106760599,0.893239401,51.7575384,433.0424616
445,PARL 854-4-5,580,16.4,28.6,69.4,16.2,PARL 854,O. ficus-indica,1.743902439,35.36585366,8.357348703,20.27972028,35.80246914,4.231707317,368.3831546,0.073501235,143.9815745,45.83075858,364.738,0.105918894,0.894081106,61.43295852,518.5670415
446,PARL 854-4-6,580.2,18.5,24.4,66.4,19.3,PARL 854,O. ficus-indica,1.318918919,31.36216216,8.737951807,23.77868852,30.06217617,3.589189189,354.528731,0.018914264,135.4123711,43.10309642,342.698,0.094161116,0.905838884,54.6322795,525.5677205
447,PARL 854-4-7,301.7,13.3,23.1,58.7,15.7,PARL 854,O. ficus-indica,1.736842105,22.68421053,5.139693356,13.06060606,19.21656051,4.413533835,241.2978777,0.072485207,116.4357766,37.06265881,240.333,0.063433158,0.936566842,19.13778377,282.5622162
448,PARL 854-4-8,414.8,14.8,22.6,56.9,21.6,PARL 854,O. ficus-indica,1.527027027,28.02702703,7.289982425,18.3539823,19.2037037,3.844594595,262.6999777,0.043495668,118.7767137,37.80780221,233.917,0.080644729,0.919355271,33.45143359,381.3485664
