"completeID","fresh_weight","width","height","diameter","thickness","accession","species","pad_id","dataset","H_div_W","FW_div_W","FW_div_D","FW_div_H","FW_div_T","D_div_W","Area","dry_weight","Eccentricity","PartRatio","Pade_Peri","Pade_Derived_Diam","diamRatio"
"PARL 845-3-2",699.4,21.3,33.9,86.5,16.8,845,"O. ficus-indica",1,"Year 1",1.59154929577465,32.8356807511737,8.08554913294798,20.6312684365782,41.6309523809524,4.06103286384977,"503.196",65.4247694334651,20.516814159292,0.0521030245746692,175.275471259735,55.7919153074966,0.644993240549094
"PARL 845-3-3",909.4,20.7,28.1,77.1,27.4,845,"O. ficus-indica",1,"Year 1",1.35748792270531,43.9323671497585,11.7950713359274,32.3629893238434,33.1897810218978,3.72463768115942,"437.795",85.0690382081686,12.8512455516014,0.0229944907282989,154.02993401589,49.0292507654947,0.635917649357908
"PARL 845-3-4",1207.1,22.9,38.4,97.9,19.7,845,"O. ficus-indica",1,"Year 1",1.67685589519651,52.7117903930131,12.3299284984678,31.4348958333333,61.2741116751269,4.27510917030568,"677.038",112.917127799736,24.7434895833333,0.0639355561528492,195.121269238129,62.1090290032257,0.634412962239282
"PARL 845-3-5",555.4,19.2,27.5,73.4,12.2,845,"O. ficus-indica",1,"Year 1",1.43229166666667,28.9270833333333,7.56675749318801,20.1963636363636,45.5245901639344,3.82291666666667,"438.499",51.9544137022398,14.0949090909091,0.0315880214041057,147.661223061495,47.0020271064639,0.640354592731116
"PARL 845-3-6",888.6,22.3,34.8,89.6,16.9,845,"O. ficus-indica",1,"Year 1",1.56053811659193,39.847533632287,9.91741071428572,25.5344827586207,52.5798816568047,4.01793721973094,"582.186",83.1233201581028,20.5100574712644,0.047923420674087,181.152328140915,57.6625769524632,0.643555546344456
"PARL 845-3-7",1191.6,22.4,37.2,94.8,20.6,845,"O. ficus-indica",1,"Year 1",1.66071428571429,53.1964285714286,12.5696202531646,32.0322580645161,57.8446601941748,4.23214285714286,"628.733",111.467193675889,23.7118279569893,0.0616638890140084,189.620899549713,60.3582069537371,0.636689946769378
"PARL 845-3-8",1355.9,25.1,43.2,106.4,19.2,845,"O. ficus-indica",1,"Year 1",1.72111553784861,54.0199203187251,12.7434210526316,31.3865740740741,70.6197916666667,4.2390438247012,"807.277",126.836495388669,28.6164351851852,0.0702288799950267,217.686383524163,69.2917279633372,0.651238044768207
"PARL 845-4-1",456.6,15.7,25.6,66.3,16.2,845,"O. ficus-indica",1,"Year 1",1.63057324840764,29.0828025477707,6.8868778280543,17.8359375,28.1851851851852,4.22292993630573,"313.087",42.7122529644269,15.971484375,0.0574606171109639,131.284223436921,41.7890662199338,0.630302657917554
"PARL 845-4-2",829.5,19.6,33.9,81.8,21.4,845,"O. ficus-indica",1,"Year 1",1.72959183673469,42.3214285714286,10.140586797066,24.4690265486726,38.7616822429907,4.1734693877551,"437.214",77.594861660079,22.5678466076696,0.0714437942178356,170.558674943565,54.2905124089445,0.663698195708367
"PARL 845-4-3",749.3,20.2,33.4,86.6,18.3,845,"O. ficus-indica",1,"Year 1",1.65346534653465,37.0940594059406,8.65242494226328,22.4341317365269,40.9453551912568,4.28712871287129,"497.725",70.0926218708827,21.1832335329341,0.0606482512809089,170.495721164335,54.2704735986428,0.626679833702573
"PARL 845-4-4",501.5,16.1,29.1,65.7,20.3,845,"O. ficus-indica",1,"Year 1",1.80745341614907,31.1490683229814,7.63318112633181,17.233676975945,24.7044334975369,4.08074534161491,"291.298",46.9123847167325,20.192439862543,0.0827198684313572,144.436322258244,45.975509298827,0.69977944138245
"PARL 845-4-5",495.5,17.1,24.2,64.1,19.5,845,"O. ficus-indica",1,"Year 1",1.41520467836257,28.9766081871345,7.73010920436818,20.4752066115702,25.4102564102564,3.74853801169591,"288.803",46.3511198945982,12.1169421487603,0.0295540221259432,130.532471071863,41.5497760101737,0.648202433856064
"PARL 845-4-6",609.8,18.3,29.7,75.3,16.8,845,"O. ficus-indica",1,"Year 1",1.62295081967213,33.3224043715847,8.09827357237716,20.5319865319865,36.297619047619,4.11475409836066,"382.758",57.0432147562582,18.4242424242424,0.05640625,152.548913118571,48.5578271722335,0.644858262579462
"PARL 845-4-8",467.9,18.2,27.4,69.2,16.9,845,"O. ficus-indica",1,"Year 1",1.50549450549451,25.7087912087912,6.76156069364162,17.0766423357664,27.6863905325444,3.8021978021978,"356.23",43.76930171278,15.3109489051095,0.0407048322560788,144.45327232921,45.980904673987,0.664463940375534
"PARL 854-1-1",645.5,18.6,28,73.6,23.41,854,"O. ficus-indica",1,"Year 1",1.50537634408602,34.7043010752688,8.77038043478261,23.0535714285714,27.5736864587783,3.95698924731183,"412.126",58.6818181818182,15.6442857142857,0.0406896424690084,147.620646214226,46.989111094828,0.638439009440598
"PARL 854-1-2",479.6,15.3,24,64,20.47,854,"O. ficus-indica",1,"Year 1",1.56862745098039,31.3464052287582,7.49375,19.9833333333333,23.4294088910601,4.18300653594771,"305.532",43.6,14.24625,0.0490064681545365,124.708856267469,39.6960618446086,0.62025096632201
"PARL 854-1-3",436.7,16.2,30.6,72.4,21.27,854,"O. ficus-indica",1,"Year 1",1.88888888888889,26.9567901234568,6.0317679558011,14.2712418300654,20.5312646920545,4.46913580246914,"376.755",39.7,22.0235294117647,0.0946745562130178,149.922513415948,47.7218181818182,0.659141135107986
"PARL 854-1-4",307.6,14.2,24,62.5,13,854,"O. ficus-indica",1,"Year 1",1.69014084507042,21.6619718309859,4.9216,12.8166666666667,23.6615384615385,4.40140845070423,"600.126",27.9636363636364,15.5983333333333,0.0658150818234149,121.64003955071,38.7192271447782,0.619507634316451
"PARL 854-1-5",564.7,19.3,28.4,71.7,18.34,854,"O. ficus-indica",1,"Year 1",1.47150259067358,29.259067357513,7.87587168758717,19.8838028169014,30.7906215921483,3.71502590673575,"395.247",51.3363636363636,15.2841549295775,0.0363953605913971,150.971983776918,48.0558749729718,0.670235355271573
"PARL 854-1-6",517.5,18,27,69.5,16.27,854,"O. ficus-indica",1,"Year 1",1.5,28.75,7.44604316546763,19.1666666666667,31.8070067609097,3.86111111111111,"369.877",47.0454545454545,15,0.04,142.531916698378,45.3693181818182,0.652795945062132
"PARL 854-1-7",578.7,17.1,25.6,67.7,21.54,854,"O. ficus-indica",1,"Year 1",1.49707602339181,33.8421052631579,8.5480059084195,22.60546875,26.866295264624,3.95906432748538,"343.71",52.6090909090909,14.177734375,0.0396261702746135,135.236559961019,43.0471340090792,0.635851314757447
"PARL 854-1-8",398.5,14.5,24.5,62.5,17.32,854,"O. ficus-indica",1,"Year 1",1.68965517241379,27.4827586206897,6.376,16.265306122449,23.0080831408776,4.31034482758621,"310.113",36.2272727272727,15.9183673469388,0.0657462195923734,124.185703349805,39.5295370989305,0.632472593582888
"PARL 854-2-1",489,16.4,27.1,65.7,19.4,854,"O. ficus-indica",1,"Year 1",1.65243902439024,29.8170731707317,7.44292237442922,18.0442804428044,25.2061855670103,4.00609756097561,"318.825",44.4545454545454,17.1752767527675,0.0605046901836438,138.364620329547,44.0428265489616,0.670362656757407
"PARL 854-2-2",319.8,13.3,19.5,51.8,22.5,854,"O. ficus-indica",1,"Year 1",1.46616541353383,24.0451127819549,6.17374517374517,16.4,14.2133333333333,3.89473684210526,"202.097",29.0727272727273,10.4287179487179,0.0357302201070791,103.798843859347,33.0401981748778,0.63784166360768
"PARL 854-2-4",347.5,15.7,25.5,62.2,14.6,854,"O. ficus-indica",1,"Year 1",1.62420382165605,22.1337579617834,5.58681672025723,13.6274509803922,23.8013698630137,3.96178343949045,"283.58",31.5909090909091,15.8337254901961,0.0565793194457536,130.942498599321,41.680291825771,0.670101154755161
"PARL 854-2-5",428,18.7,30.1,73.2,13.4,854,"O. ficus-indica",1,"Year 1",1.6096256684492,22.8877005347594,5.84699453551913,14.21926910299,31.9402985074627,3.9144385026738,"366.642",38.9090909090909,18.4823920265781,0.0545720236495566,155.032656930906,49.3484273824475,0.674158844022506
"PARL 854-2-7",323.8,13.4,22.5,53.2,18.4,854,"O. ficus-indica",1,"Year 1",1.67910447761194,24.1641791044776,6.08646616541353,14.3911111111111,17.5978260869565,3.97014925373134,"258.384",29.4363636363636,14.5195555555556,0.0642530706620836,114.279185976469,36.376194681346,0.683763057920038
"PARL 854-2-8",365.4,14.5,27.4,65.5,16.6,854,"O. ficus-indica",1,"Year 1",1.88965517241379,25.2,5.57862595419847,13.3357664233577,22.0120481927711,4.51724137931035,"298.197",33.2181818181818,19.7266423357664,0.0947875667147031,134.228668158186,42.726312084034,0.652310108153192
"PARL 854-3-1",448.2,17.3,29.1,70.6,14.6,854,"O. ficus-indica",1,"Year 1",1.68208092485549,25.9075144508671,6.34844192634561,15.4020618556701,30.6986301369863,4.08092485549133,"381.941",40.7454545454545,18.8151202749141,0.0646737514863258,147.716327981102,47.019567547152,0.665999540327932
"PARL 854-3-2",379.7,15.5,23.9,62,16.3,854,"O. ficus-indica",1,"Year 1",1.54193548387097,24.4967741935484,6.1241935483871,15.8870292887029,23.2944785276074,4,"286.012",34.5181818181818,13.8476987447699,0.0454533742173207,124.934700133302,39.7679501798374,0.641418551287699
"PARL 854-3-3",428.9,14.9,28.8,66.8,18,854,"O. ficus-indica",1,"Year 1",1.93288590604027,28.7852348993289,6.42065868263473,14.8923611111111,23.8277777777778,4.48322147651007,"296.809",38.9909090909091,21.0913194444444,0.101173488890867,140.182191880971,44.6213775426261,0.667984693751888
"PARL 854-3-4",491,16.6,28,70.1,18.2,854,"O. ficus-indica",1,"Year 1",1.68674698795181,29.578313253012,7.00427960057061,17.5357142857143,26.978021978022,4.22289156626506,"347.241",44.6363636363636,18.1585714285714,0.0653341108809749,142.005373663846,45.2017143284253,0.644817608108778
"PARL 854-3-5",394.9,15.9,22,59,20.6,854,"O. ficus-indica",1,"Year 1",1.38364779874214,24.8364779874214,6.69322033898305,17.95,19.1699029126214,3.71069182389937,"262.108",35.9,10.5086363636364,0.0259048600329989,119.696963714317,38.1007268964496,0.645775032143214
"PARL 854-3-6",490.5,16.5,24.2,62.4,19.6,854,"O. ficus-indica",1,"Year 1",1.46666666666667,29.7272727272727,7.86057692307692,20.2685950413223,25.0255102040816,3.78181818181818,"292.369",44.5909090909091,12.95,0.0357925493060628,128.800823315663,40.9985754099871,0.657028452083127
"PARL 854-3-7",348.2,14.5,20.4,54.5,17.4,854,"O. ficus-indica",1,"Year 1",1.40689655172414,24.0137931034483,6.38899082568807,17.0686274509804,20.0114942528736,3.75862068965517,"227.117",31.6545454545454,10.0936274509804,0.0285794041099827,110.282654350035,35.104059154206,0.644111177141395
"PARL 854-3-8",385.6,17.1,30.8,68.5,11.8,854,"O. ficus-indica",1,"Year 1",1.80116959064327,22.5497076023392,5.62919708029197,12.5194805194805,32.6779661016949,4.00584795321637,"320.005",35.0545454545455,21.3061688311688,0.0818031650838341,153.034945995151,48.712536241859,0.711131915939547
"PARL 854-4-1",258.5,13.2,23.9,58.1,13.6,854,"O. ficus-indica",1,"Year 1",1.81060606060606,19.5833333333333,4.44922547332186,10.81589958159,19.0073529411765,4.40151515151515,"229.442",23.5,16.6096234309623,0.0831801570752901,118.564185715309,37.740152460514,0.649572331506265
"PARL 854-4-2",407.3,14.3,24.9,59.1,20.9,854,"O. ficus-indica",1,"Year 1",1.74125874125874,28.4825174825175,6.8917089678511,16.3574297188755,19.488038277512,4.13286713286713,"232.04",37.0272727272727,16.6875502008032,0.0731205747605164,125.013597115555,39.7930638692785,0.673317493558011
"PARL 854-4-3",355.9,15.6,20.8,55.4,21.3,854,"O. ficus-indica",1,"Year 1",1.33333333333333,22.8141025641026,6.42418772563177,17.1105769230769,16.7089201877934,3.55128205128205,"219.486",32.3545454545455,9.1,0.0204081632653061,114.830447476463,36.5516666666667,0.659777376654633
"PARL 854-4-4",484.8,16.3,22.7,58.4,22.3,854,"O. ficus-indica",1,"Year 1",1.39263803680982,29.7423312883436,8.3013698630137,21.3568281938326,21.7399103139013,3.58282208588957,"260.345",44.0727272727273,10.9955947136564,0.0269296515450362,123.196862612455,39.2147793163706,0.671485947198126
"PARL 854-4-5",580,16.4,28.6,69.4,16.2,854,"O. ficus-indica",1,"Year 1",1.74390243902439,35.3658536585366,8.35734870317003,20.2797202797203,35.8024691358025,4.23170731707317,"364.738",52.7272727272727,19.1958041958042,0.0735012345679013,143.521849940056,45.6844237193064,0.658276998837267
"PARL 854-4-6",580.2,18.5,24.4,66.4,19.3,854,"O. ficus-indica",1,"Year 1",1.31891891891892,31.3621621621622,8.73795180722892,23.7786885245902,30.0621761658031,3.58918918918919,"342.698",52.7454545454545,10.3733606557377,0.0189142636695084,135.294582450577,43.0656031411265,0.648578360559134
"PARL 854-4-7",301.7,13.3,23.1,58.7,15.7,854,"O. ficus-indica",1,"Year 1",1.73684210526316,22.6842105263158,5.1396933560477,13.0606060606061,19.2165605095541,4.41353383458647,"240.333",27.4272727272727,15.4424242424242,0.0724852071005917,116.068743789827,36.9458286252354,0.629400828368576
"PARL 854-4-8",414.8,14.8,22.6,56.9,21.6,854,"O. ficus-indica",1,"Year 1",1.52702702702703,28.027027027027,7.28998242530756,18.353982300885,19.2037037037037,3.84459459459459,"233.917",37.7090909090909,12.9079646017699,0.0434956675912951,118.545057407342,37.7340637309819,0.663164564692125
